PicoScope 5000A - Channel A Data
================================
Samples: 10000
Timebase: 128 (Sample interval: 1008 ns)
Range: 2V, DC coupled

Sample	Time(ns)	ADC	mV
8410	8477280	12132	746
8411	8478288	11843	728
8412	8479296	12132	746
8413	8480304	11843	728
8414	8481312	12132	746
8415	8482320	12132	746
8416	8483328	12421	764
8417	8484336	12132	746
8418	8485344	12132	746
8419	8486352	12421	764
8420	8487360	12421	764
8421	8488368	12132	746
8422	8489376	12421	764
8423	8490384	12421	764
8424	8491392	12421	764
8425	8492400	12421	764
8426	8493408	12421	764
8427	8494416	12421	764
8428	8495424	12421	764
8429	8496432	12421	764
8430	8497440	12421	764
8431	8498448	12421	764
8432	8499456	12421	764
8433	8500464	12710	781
8434	8501472	12421	764
8435	8502480	12710	781
8436	8503488	12710	781
8437	8504496	12710	781
8438	8505504	12710	781
8439	8506512	12999	799
8440	8507520	12710	781
8441	8508528	12999	799
8442	8509536	12999	799
8443	8510544	12710	781
8444	8511552	12710	781
8445	8512560	12999	799
8446	8513568	12710	781
8447	8514576	12710	781
8448	8515584	12421	764
8449	8516592	12999	799
8450	8517600	12710	781
8451	8518608	12710	781
8452	8519616	12999	799
8453	8520624	12999	799
8454	8521632	12999	799
8455	8522640	12999	799
8456	8523648	12999	799
8457	8524656	13576	835
8458	8525664	12999	799
8459	8526672	12999	799
8460	8527680	12999	799
8461	8528688	12999	799
8462	8529696	12999	799
8463	8530704	12999	799
8464	8531712	12999	799
8465	8532720	12999	799
8466	8533728	12999	799
8467	8534736	13287	817
8468	8535744	12999	799
8469	8536752	12999	799
8470	8537760	12999	799
8471	8538768	12999	799
8472	8539776	13287	817
8473	8540784	13287	817
8474	8541792	13287	817
8475	8542800	12999	799
8476	8543808	13287	817
8477	8544816	13287	817
8478	8545824	12999	799
8479	8546832	12999	799
8480	8547840	12999	799
8481	8548848	12999	799
8482	8549856	12999	799
8483	8550864	12999	799
8484	8551872	12999	799
8485	8552880	12999	799
8486	8553888	13287	817
8487	8554896	12999	799
8488	8555904	12999	799
8489	8556912	12999	799
8490	8557920	13287	817
8491	8558928	12999	799
8492	8559936	13287	817
8493	8560944	12999	799
8494	8561952	13287	817
8495	8562960	13287	817
8496	8563968	12999	799
8497	8564976	12999	799
8498	8565984	13287	817
8499	8566992	12999	799
8500	8568000	12999	799
8501	8569008	12999	799
8502	8570016	12999	799
8503	8571024	12999	799
8504	8572032	12710	781
8505	8573040	12999	799
8506	8574048	12999	799
8507	8575056	12999	799
8508	8576064	12710	781
8509	8577072	12999	799
8510	8578080	12999	799
8511	8579088	13576	835
8512	8580096	12999	799
8513	8581104	12710	781
8514	8582112	12999	799
8515	8583120	12999	799
8516	8584128	12999	799
8517	8585136	12999	799
8518	8586144	12710	781
8519	8587152	12710	781
8520	8588160	12710	781
8521	8589168	12421	764
8522	8590176	11554	710
8523	8591184	12710	781
8524	8592192	12710	781
8525	8593200	12710	781
8526	8594208	12710	781
8527	8595216	12710	781
8528	8596224	12421	764
8529	8597232	12710	781
8530	8598240	12710	781
8531	8599248	12421	764
8532	8600256	12421	764
8533	8601264	12421	764
8534	8602272	12710	781
8535	8603280	12421	764
8536	8604288	11843	728
8537	8605296	11843	728
8538	8606304	11843	728
8539	8607312	11843	728
8540	8608320	12132	746
8541	8609328	12132	746
8542	8610336	12132	746
8543	8611344	12132	746
8544	8612352	11843	728
8545	8613360	12132	746
8546	8614368	11843	728
8547	8615376	11843	728
8548	8616384	11843	728
8549	8617392	12132	746
8550	8618400	12132	746
8551	8619408	12132	746
8552	8620416	11843	728
8553	8621424	11843	728
8554	8622432	11843	728
8555	8623440	11554	710
8556	8624448	11554	710
8557	8625456	11554	710
8558	8626464	11265	692
8559	8627472	11554	710
8560	8628480	11554	710
8561	8629488	11554	710
8562	8630496	11265	692
8563	8631504	11554	710
8564	8632512	11265	692
8565	8633520	11554	710
8566	8634528	11265	692
8567	8635536	11265	692
8568	8636544	11265	692
8569	8637552	11265	692
8570	8638560	11265	692
8571	8639568	10976	675
8572	8640576	10688	657
8573	8641584	10976	675
8574	8642592	10976	675
8575	8643600	10399	639
8576	8644608	10976	675
8577	8645616	10688	657
8578	8646624	10976	675
8579	8647632	10688	657
8580	8648640	10688	657
8581	8649648	10688	657
8582	8650656	10688	657
8583	8651664	10688	657
8584	8652672	10688	657
8585	8653680	10688	657
8586	8654688	10399	639
8587	8655696	10399	639
8588	8656704	10399	639
8589	8657712	10399	639
8590	8658720	10110	621
8591	8659728	10399	639
8592	8660736	10110	621
8593	8661744	10110	621
8594	8662752	9821	604
8595	8663760	10110	621
8596	8664768	9821	604
8597	8665776	9532	586
8598	8666784	9532	586
8599	8667792	10110	621
8600	8668800	9821	604
8601	8669808	9821	604
8602	8670816	9821	604
8603	8671824	10399	639
8604	8672832	9821	604
8605	8673840	9821	604
8606	8674848	9243	568
8607	8675856	9532	586
8608	8676864	9532	586
8609	8677872	9243	568
8610	8678880	8954	550
8611	8679888	9243	568
8612	8680896	9243	568
8613	8681904	8666	533
8614	8682912	8954	550
8615	8683920	8666	533
8616	8684928	8954	550
8617	8685936	8954	550
8618	8686944	8666	533
8619	8687952	8954	550
8620	8688960	8666	533
8621	8689968	8666	533
8622	8690976	8666	533
8623	8691984	8377	515
8624	8692992	8377	515
8625	8694000	8088	497
8626	8695008	8088	497
8627	8696016	8377	515
8628	8697024	7799	479
8629	8698032	8088	497
8630	8699040	7799	479
8631	8700048	7799	479
8632	8701056	7799	479
8633	8702064	7799	479
8634	8703072	7510	461
8635	8704080	7510	461
8636	8705088	7510	461
8637	8706096	7510	461
8638	8707104	7799	479
8639	8708112	7221	444
8640	8709120	7221	444
8641	8710128	6932	426
8642	8711136	5777	355
8643	8712144	6932	426
8644	8713152	6932	426
8645	8714160	6932	426
8646	8715168	6643	408
8647	8716176	6355	390
8648	8717184	6932	426
8649	8718192	6355	390
8650	8719200	6643	408
8651	8720208	6355	390
8652	8721216	6355	390
8653	8722224	6066	373
8654	8723232	6355	390
8655	8724240	6066	373
8656	8725248	6066	373
8657	8726256	6066	373
8658	8727264	6066	373
8659	8728272	5777	355
8660	8729280	5777	355
8661	8730288	5777	355
8662	8731296	5488	337
8663	8732304	5488	337
8664	8733312	5488	337
8665	8734320	5488	337
8666	8735328	5488	337
8667	8736336	5488	337
8668	8737344	4910	302
8669	8738352	5199	319
8670	8739360	4910	302
8671	8740368	4910	302
8672	8741376	4910	302
8673	8742384	5199	319
8674	8743392	4621	284
8675	8744400	4333	266
8676	8745408	4910	302
8677	8746416	4333	266
8678	8747424	4621	284
8679	8748432	4333	266
8680	8749440	4044	248
8681	8750448	2888	177
8682	8751456	4044	248
8683	8752464	4044	248
8684	8753472	4044	248
8685	8754480	4044	248
8686	8755488	4044	248
8687	8756496	3755	230
8688	8757504	3755	230
8689	8758512	3466	213
8690	8759520	3466	213
8691	8760528	3466	213
8692	8761536	3466	213
8693	8762544	3177	195
8694	8763552	3466	213
8695	8764560	2888	177
8696	8765568	3177	195
8697	8766576	3177	195
8698	8767584	2888	177
8699	8768592	2888	177
8700	8769600	2599	159
8701	8770608	2888	177
8702	8771616	2310	142
8703	8772624	2599	159
8704	8773632	2310	142
8705	8774640	2310	142
8706	8775648	2022	124
8707	8776656	2310	142
8708	8777664	1733	106
8709	8778672	2022	124
8710	8779680	2022	124
8711	8780688	1733	106
8712	8781696	1733	106
8713	8782704	1733	106
8714	8783712	1733	106
8715	8784720	1444	88
8716	8785728	1444	88
8717	8786736	1444	88
8718	8787744	1444	88
8719	8788752	1155	71
8720	8789760	-288	-17
8721	8790768	1155	71
8722	8791776	866	53
8723	8792784	866	53
8724	8793792	866	53
8725	8794800	577	35
8726	8795808	866	53
8727	8796816	577	35
8728	8797824	866	53
8729	8798832	288	17
8730	8799840	288	17
8731	8800848	0	0
8732	8801856	0	0
8733	8802864	-288	-17
8734	8803872	0	0
8735	8804880	0	0
8736	8805888	0	0
8737	8806896	-288	-17
8738	8807904	-288	-17
8739	8808912	-577	-35
8740	8809920	-577	-35
8741	8810928	-577	-35
8742	8811936	-866	-53
8743	8812944	-577	-35
8744	8813952	-866	-53
8745	8814960	-866	-53
8746	8815968	-1155	-71
8747	8816976	-1155	-71
8748	8817984	-1155	-71
8749	8818992	-1444	-88
8750	8820000	-1155	-71
8751	8821008	-1444	-88
8752	8822016	-1733	-106
8753	8823024	-1444	-88
8754	8824032	-1733	-106
8755	8825040	-1444	-88
8756	8826048	-1733	-106
8757	8827056	-1444	-88
8758	8828064	-1733	-106
8759	8829072	-2022	-124
8760	8830080	-2022	-124
8761	8831088	-2310	-142
8762	8832096	-2310	-142
8763	8833104	-2022	-124
8764	8834112	-2310	-142
8765	8835120	-2599	-159
8766	8836128	-2599	-159
8767	8837136	-2888	-177
8768	8838144	-2888	-177
8769	8839152	-2888	-177
8770	8840160	-2599	-159
8771	8841168	-2888	-177
8772	8842176	-3177	-195
8773	8843184	-3466	-213
8774	8844192	-3177	-195
8775	8845200	-3177	-195
8776	8846208	-3177	-195
8777	8847216	-3177	-195
8778	8848224	-3466	-213
8779	8849232	-3466	-213
8780	8850240	-3755	-230
8781	8851248	-3466	-213
8782	8852256	-3755	-230
8783	8853264	-3755	-230
8784	8854272	-4044	-248
8785	8855280	-3755	-230
8786	8856288	-4333	-266
8787	8857296	-4333	-266
8788	8858304	-4333	-266
8789	8859312	-4333	-266
8790	8860320	-4333	-266
8791	8861328	-4333	-266
8792	8862336	-4621	-284
8793	8863344	-4621	-284
8794	8864352	-4621	-284
8795	8865360	-4910	-302
8796	8866368	-4621	-284
8797	8867376	-4910	-302
8798	8868384	-5488	-337
8799	8869392	-4910	-302
8800	8870400	-4910	-302
8801	8871408	-5199	-319
8802	8872416	-5199	-319
8803	8873424	-5488	-337
8804	8874432	-5488	-337
8805	8875440	-5488	-337
8806	8876448	-5777	-355
8807	8877456	-5777	-355
8808	8878464	-5777	-355
8809	8879472	-5777	-355
8810	8880480	-5777	-355
8811	8881488	-6066	-373
8812	8882496	-5777	-355
8813	8883504	-6066	-373
8814	8884512	-6066	-373
8815	8885520	-6355	-390
8816	8886528	-6355	-390
8817	8887536	-6066	-373
8818	8888544	-6355	-390
8819	8889552	-6355	-390
8820	8890560	-6355	-390
8821	8891568	-6643	-408
8822	8892576	-6932	-426
8823	8893584	-6643	-408
8824	8894592	-6932	-426
8825	8895600	-6932	-426
8826	8896608	-6932	-426
8827	8897616	-7221	-444
8828	8898624	-6932	-426
8829	8899632	-7221	-444
8830	8900640	-6932	-426
8831	8901648	-7221	-444
8832	8902656	-7510	-461
8833	8903664	-7221	-444
8834	8904672	-7510	-461
8835	8905680	-7510	-461
8836	8906688	-7510	-461
8837	8907696	-7799	-479
8838	8908704	-7510	-461
8839	8909712	-7799	-479
8840	8910720	-7799	-479
8841	8911728	-7799	-479
8842	8912736	-8088	-497
8843	8913744	-7799	-479
8844	8914752	-8088	-497
8845	8915760	-8088	-497
8846	8916768	-8088	-497
8847	8917776	-8377	-515
8848	8918784	-8088	-497
8849	8919792	-8377	-515
8850	8920800	-8088	-497
8851	8921808	-8088	-497
8852	8922816	-8377	-515
8853	8923824	-8377	-515
8854	8924832	-8377	-515
8855	8925840	-8666	-533
8856	8926848	-8666	-533
8857	8927856	-8666	-533
8858	8928864	-8954	-550
8859	8929872	-8666	-533
8860	8930880	-8954	-550
8861	8931888	-8666	-533
8862	8932896	-9243	-568
8863	8933904	-8954	-550
8864	8934912	-9243	-568
8865	8935920	-9243	-568
8866	8936928	-9243	-568
8867	8937936	-9532	-586
8868	8938944	-9243	-568
8869	8939952	-9243	-568
8870	8940960	-9532	-586
8871	8941968	-9243	-568
8872	8942976	-9243	-568
8873	8943984	-9532	-586
8874	8944992	-9532	-586
8875	8946000	-9532	-586
8876	8947008	-9532	-586
8877	8948016	-9821	-604
8878	8949024	-9821	-604
8879	8950032	-9821	-604
8880	8951040	-10110	-621
8881	8952048	-10110	-621
8882	8953056	-10110	-621
8883	8954064	-10110	-621
8884	8955072	-9821	-604
8885	8956080	-10110	-621
8886	8957088	-10110	-621
8887	8958096	-10110	-621
8888	8959104	-10110	-621
8889	8960112	-10110	-621
8890	8961120	-10110	-621
8891	8962128	-10110	-621
8892	8963136	-10110	-621
8893	8964144	-10399	-639
8894	8965152	-10399	-639
8895	8966160	-10688	-657
8896	8967168	-10688	-657
8897	8968176	-10399	-639
8898	8969184	-10399	-639
8899	8970192	-10688	-657
8900	8971200	-10976	-675
8901	8972208	-10976	-675
8902	8973216	-10688	-657
8903	8974224	-10688	-657
8904	8975232	-10976	-675
8905	8976240	-10688	-657
8906	8977248	-10688	-657
8907	8978256	-10976	-675
8908	8979264	-10976	-675
8909	8980272	-10976	-675
8910	8981280	-10688	-657
8911	8982288	-11265	-692
8912	8983296	-11265	-692
8913	8984304	-11265	-692
8914	8985312	-10976	-675
8915	8986320	-11265	-692
8916	8987328	-11265	-692
8917	8988336	-11265	-692
8918	8989344	-11554	-710
8919	8990352	-11554	-710
8920	8991360	-11554	-710
8921	8992368	-11554	-710
8922	8993376	-11554	-710
8923	8994384	-11554	-710
8924	8995392	-11265	-692
8925	8996400	-10976	-675
8926	8997408	-11265	-692
8927	8998416	-11265	-692
8928	8999424	-11265	-692
8929	9000432	-11265	-692
8930	9001440	-11554	-710
8931	9002448	-11554	-710
8932	9003456	-11843	-728
8933	9004464	-11554	-710
8934	9005472	-11554	-710
8935	9006480	-11843	-728
8936	9007488	-11843	-728
8937	9008496	-11554	-710
8938	9009504	-11843	-728
8939	9010512	-11554	-710
8940	9011520	-11554	-710
8941	9012528	-11554	-710
8942	9013536	-11554	-710
8943	9014544	-11843	-728
8944	9015552	-11554	-710
8945	9016560	-11554	-710
8946	9017568	-11554	-710
8947	9018576	-11843	-728
8948	9019584	-11554	-710
8949	9020592	-11843	-728
8950	9021600	-11843	-728
8951	9022608	-11843	-728
8952	9023616	-11554	-710
8953	9024624	-11843	-728
8954	9025632	-11554	-710
8955	9026640	-11554	-710
8956	9027648	-11843	-728
8957	9028656	-11554	-710
8958	9029664	-11843	-728
8959	9030672	-11554	-710
8960	9031680	-11843	-728
8961	9032688	-11843	-728
8962	9033696	-11843	-728
8963	9034704	-11554	-710
8964	9035712	-11554	-710
8965	9036720	-11843	-728
8966	9037728	-12132	-746
8967	9038736	-11554	-710
8968	9039744	-11843	-728
8969	9040752	-11843	-728
8970	9041760	-11554	-710
8971	9042768	-11843	-728
8972	9043776	-11843	-728
8973	9044784	-11843	-728
8974	9045792	-11554	-710
8975	9046800	-11554	-710
8976	9047808	-11843	-728
8977	9048816	-11554	-710
8978	9049824	-11843	-728
8979	9050832	-11554	-710
8980	9051840	-11843	-728
8981	9052848	-11554	-710
8982	9053856	-11843	-728
8983	9054864	-11554	-710
8984	9055872	-11843	-728
8985	9056880	-11843	-728
8986	9057888	-11843	-728
8987	9058896	-11843	-728
8988	9059904	-11554	-710
8989	9060912	-11843	-728
8990	9061920	-11554	-710
8991	9062928	-11843	-728
8992	9063936	-11554	-710
8993	9064944	-11843	-728
8994	9065952	-11265	-692
8995	9066960	-11554	-710
8996	9067968	-11843	-728
8997	9068976	-11554	-710
8998	9069984	-11265	-692
8999	9070992	-11554	-710
9000	9072000	-11843	-728
9001	9073008	-11843	-728
9002	9074016	-11843	-728
9003	9075024	-11554	-710
9004	9076032	-11554	-710
9005	9077040	-11554	-710
9006	9078048	-11843	-728
9007	9079056	-11554	-710
9008	9080064	-11554	-710
9009	9081072	-11554	-710
9010	9082080	-11265	-692
9011	9083088	-11265	-692
9012	9084096	-11265	-692
9013	9085104	-11265	-692
9014	9086112	-11265	-692
9015	9087120	-11554	-710
9016	9088128	-10976	-675
9017	9089136	-11265	-692
9018	9090144	-11265	-692
9019	9091152	-11265	-692
9020	9092160	-11554	-710
9021	9093168	-11265	-692
9022	9094176	-11265	-692
9023	9095184	-10976	-675
9024	9096192	-11265	-692
9025	9097200	-10976	-675
9026	9098208	-10688	-657
9027	9099216	-10976	-675
9028	9100224	-10976	-675
9029	9101232	-10688	-657
9030	9102240	-10688	-657
9031	9103248	-10688	-657
9032	9104256	-10976	-675
9033	9105264	-10688	-657
9034	9106272	-10688	-657
9035	9107280	-10688	-657
9036	9108288	-10688	-657
9037	9109296	-10399	-639
9038	9110304	-10688	-657
9039	9111312	-10688	-657
9040	9112320	-10688	-657
9041	9113328	-10688	-657
9042	9114336	-10399	-639
9043	9115344	-10688	-657
9044	9116352	-10110	-621
9045	9117360	-10399	-639
9046	9118368	-10110	-621
9047	9119376	-10110	-621
9048	9120384	-9821	-604
9049	9121392	-10110	-621
9050	9122400	-10110	-621
9051	9123408	-10110	-621
9052	9124416	-9821	-604
9053	9125424	-9821	-604
9054	9126432	-9821	-604
9055	9127440	-10110	-621
9056	9128448	-10110	-621
9057	9129456	-9821	-604
9058	9130464	-9532	-586
9059	9131472	-9821	-604
9060	9132480	-9532	-586
9061	9133488	-9532	-586
9062	9134496	-9243	-568
9063	9135504	-9243	-568
9064	9136512	-9532	-586
9065	9137520	-9243	-568
9066	9138528	-9532	-586
9067	9139536	-8954	-550
9068	9140544	-8954	-550
9069	9141552	-9243	-568
9070	9142560	-9243	-568
9071	9143568	-9243	-568
9072	9144576	-9243	-568
9073	9145584	-8954	-550
9074	9146592	-8954	-550
9075	9147600	-8954	-550
9076	9148608	-8954	-550
9077	9149616	-8666	-533
9078	9150624	-8666	-533
9079	9151632	-8666	-533
9080	9152640	-8377	-515
9081	9153648	-8666	-533
9082	9154656	-8666	-533
9083	9155664	-8377	-515
9084	9156672	-8377	-515
9085	9157680	-8377	-515
9086	9158688	-8088	-497
9087	9159696	-8377	-515
9088	9160704	-8377	-515
9089	9161712	-8088	-497
9090	9162720	-8088	-497
9091	9163728	-8088	-497
9092	9164736	-8377	-515
9093	9165744	-8088	-497
9094	9166752	-8088	-497
9095	9167760	-7799	-479
9096	9168768	-7510	-461
9097	9169776	-7799	-479
9098	9170784	-7510	-461
9099	9171792	-7510	-461
9100	9172800	-7510	-461
9101	9173808	-7221	-444
9102	9174816	-7221	-444
9103	9175824	-7221	-444
9104	9176832	-7221	-444
9105	9177840	-7221	-444
9106	9178848	-7221	-444
9107	9179856	-7221	-444
9108	9180864	-6932	-426
9109	9181872	-7221	-444
9110	9182880	-6932	-426
9111	9183888	-6932	-426
9112	9184896	-6932	-426
9113	9185904	-6932	-426
9114	9186912	-6643	-408
9115	9187920	-6643	-408
9116	9188928	-6355	-390
9117	9189936	-6355	-390
9118	9190944	-6355	-390
9119	9191952	-6066	-373
9120	9192960	-6355	-390
9121	9193968	-6066	-373
9122	9194976	-6066	-373
9123	9195984	-5777	-355
9124	9196992	-6066	-373
9125	9198000	-6066	-373
9126	9199008	-5777	-355
9127	9200016	-5777	-355
9128	9201024	-5777	-355
9129	9202032	-5777	-355
9130	9203040	-5488	-337
9131	9204048	-5777	-355
9132	9205056	-5199	-319
9133	9206064	-5488	-337
9134	9207072	-5199	-319
9135	9208080	-5199	-319
9136	9209088	-4910	-302
9137	9210096	-4910	-302
9138	9211104	-4621	-284
9139	9212112	-4621	-284
9140	9213120	-4621	-284
9141	9214128	-4621	-284
9142	9215136	-4333	-266
9143	9216144	-4621	-284
9144	9217152	-4333	-266
9145	9218160	-4333	-266
9146	9219168	-4621	-284
9147	9220176	-4333	-266
9148	9221184	-4044	-248
9149	9222192	-4333	-266
9150	9223200	-4044	-248
9151	9224208	-3755	-230
9152	9225216	-3466	-213
9153	9226224	-3755	-230
9154	9227232	-3755	-230
9155	9228240	-3466	-213
9156	9229248	-3466	-213
9157	9230256	-3177	-195
9158	9231264	-3177	-195
9159	9232272	-3466	-213
9160	9233280	-3177	-195
9161	9234288	-2888	-177
9162	9235296	-2888	-177
9163	9236304	-2888	-177
9164	9237312	-2888	-177
9165	9238320	-2888	-177
9166	9239328	-2599	-159
9167	9240336	-2599	-159
9168	9241344	-2888	-177
9169	9242352	-2599	-159
9170	9243360	-2599	-159
9171	9244368	-2310	-142
9172	9245376	-2310	-142
9173	9246384	-2310	-142
9174	9247392	-2022	-124
9175	9248400	-2022	-124
9176	9249408	-1733	-106
9177	9250416	-1733	-106
9178	9251424	-1733	-106
9179	9252432	-1733	-106
9180	9253440	-1733	-106
9181	9254448	-1444	-88
9182	9255456	-1444	-88
9183	9256464	-1444	-88
9184	9257472	-1155	-71
9185	9258480	-1155	-71
9186	9259488	-866	-53
9187	9260496	-866	-53
9188	9261504	-866	-53
9189	9262512	-577	-35
9190	9263520	-866	-53
9191	9264528	-577	-35
9192	9265536	-866	-53
9193	9266544	-577	-35
9194	9267552	-577	-35
9195	9268560	-577	-35
9196	9269568	-288	-17
9197	9270576	-288	-17
9198	9271584	-577	-35
9199	9272592	0	0
9200	9273600	0	0
9201	9274608	288	17
9202	9275616	0	0
9203	9276624	288	17
9204	9277632	288	17
9205	9278640	288	17
9206	9279648	288	17
9207	9280656	577	35
9208	9281664	577	35
9209	9282672	866	53
9210	9283680	866	53
9211	9284688	1155	71
9212	9285696	1155	71
9213	9286704	866	53
9214	9287712	1155	71
9215	9288720	1155	71
9216	9289728	1155	71
9217	9290736	1444	88
9218	9291744	1444	88
9219	9292752	1444	88
9220	9293760	1733	106
9221	9294768	1733	106
9222	9295776	2022	124
9223	9296784	2022	124
9224	9297792	2022	124
9225	9298800	2022	124
9226	9299808	2022	124
9227	9300816	2310	142
9228	9301824	2310	142
9229	9302832	2310	142
9230	9303840	2599	159
9231	9304848	2599	159
9232	9305856	2310	142
9233	9306864	2888	177
9234	9307872	2888	177
9235	9308880	3177	195
9236	9309888	2888	177
9237	9310896	3177	195
9238	9311904	2888	177
9239	9312912	3177	195
9240	9313920	3177	195
9241	9314928	3466	213
9242	9315936	3466	213
9243	9316944	3466	213
9244	9317952	3466	213
9245	9318960	3466	213
9246	9319968	3755	230
9247	9320976	3755	230
9248	9321984	4044	248
9249	9322992	3755	230
9250	9324000	4333	266
9251	9325008	4044	248
9252	9326016	4333	266
9253	9327024	4333	266
9254	9328032	4333	266
9255	9329040	4621	284
9256	9330048	4333	266
9257	9331056	4621	284
9258	9332064	4910	302
9259	9333072	4910	302
9260	9334080	4621	284
9261	9335088	5199	319
9262	9336096	4910	302
9263	9337104	5199	319
9264	9338112	5199	319
